"permutation","h2_cells","h2_minus_h1"
"899","91","-0.007874020242935003"
"900","91","0.1124080461113554"
"901","91","-0.06044264421924935"
"902","91","0.1047124119420699"
"903","91","0.05476457439407753"
"904","91","0.18635034335836137"
"905","91","0.20201849989629522"
"906","91","-0.12856977560223973"
"907","91","-0.0865213607205112"
"908","91","0.0570147500374296"
"909","91","0.13809420977838038"
"910","91","0.03939180386126808"
"911","91","0.18095967333266216"
"912","91","0.05797433732495882"
"913","91","-0.060332452543660944"
"914","91","0.08697598458201185"
"915","91","0.08822780259285837"
"916","91","-0.19527047596697952"
"917","91","0.03509397260037214"
"918","91","0.07758723829796856"
"919","91","-0.0791651862210979"
"920","91","0.14685286979647963"
"921","91","-0.051521177597619004"
"922","91","0.14777188253001028"
"923","91","-0.027313342571044456"
"924","91","-0.07849462710482234"
"925","91","-0.02414702512188009"
"926","91","-0.16791380671574285"
"927","91","0.08266747884261524"
"928","91","0.1756538570745333"
"929","91","0.15086165692093284"
"930","91","-0.03761799081705189"
"931","91","-0.13174903350222322"
"932","91","-0.06289584322106852"
"933","91","0.05565752831730321"
"934","91","0.06252676843778718"
"935","91","0.04993121211650964"
"936","91","-0.06147078556527672"
"937","91","0.04197768641562309"
"938","91","-0.07336773490344524"
"939","91","-0.04899047687054169"
"940","91","-0.10501357990991647"
"941","91","0.040019674488417555"
"942","91","0.25881504093947155"
"943","91","-0.04369201954098365"
"944","91","-0.21608448291498097"
"945","91","0.00968897744121829"
"946","91","-0.0894473075518205"
"947","91","-0.2238227788626689"
"948","91","0.1495563471984939"
"949","91","-0.06512122122942184"
"950","91","-0.05369938104052197"
"951","91","-0.005438870791050136"
"952","91","-0.10181480836811223"
"953","91","0.14799871813541896"
"954","91","0.06205514495493081"
"955","91","0.013909317903195847"
"956","91","-0.1499124795446151"
"957","91","0.013776571569482863"
"958","91","0.08966408583382827"
"959","91","-0.03681426511156553"
"960","91","-0.10602200005478482"
"961","91","-0.021591561713876918"
"962","91","0.0411528688690442"
"963","91","0.05217560336226405"
"964","91","0.051116687721600176"
"965","91","0.02243210574920049"
"966","91","-0.1147204989283889"
"967","91","0.0499647203261432"
"968","91","0.20973581139127617"
"969","91","-0.07219667335584588"
"970","91","0.17431646296787734"
"971","91","0.02506083794663314"
"972","91","0.12018534999139062"
"973","91","-0.03939972941074656"
"974","91","0.00041225018877331183"
"975","91","0.08060811537356198"
"976","91","-0.02871857889287077"
"977","91","-0.06043778117417172"
"978","91","0.04290392446987683"
"979","91","0.09684546518258283"
"980","91","0.04002323919301577"
"981","91","-0.08978740495777603"
"982","91","-0.03552249614137479"
"983","91","-0.09605023804115052"
"984","91","0.08732570020893338"
"985","91","-0.010415771291996207"
"986","91","-0.0771688311879547"
"987","91","0.008027523456212791"
"988","91","-0.10044730747087524"
"989","91","-0.12248931220028941"
"990","91","-0.0403727733632627"
"991","91","0.09309534171022453"
"992","91","-0.2058889806280772"
"993","91","-0.06709781928674158"
"994","91","-0.12191994870234775"
"995","91","-0.0006311799794272821"
"996","91","0.03244335686764606"
"997","91","-0.12142614671011201"
"998","91","-0.02010462631226216"
"999","91","-0.17482100896501562"
"1000","91","-0.14002476092285582"
"1001","91","0.04220594748546254"
"1002","91","-0.19313007714403463"
"1003","91","0.08340816806525142"
"1004","91","0.08443076389073902"
"1005","91","0.07483537612337171"
"1006","91","0.03434218270205669"
"1007","91","0.028678866265660772"
"1008","91","-0.05756357073405154"
"1009","91","0.12425840656561114"
"1010","91","0.08237686914175467"
"1011","91","0.30743273971880997"
"1012","91","0.11163585437808245"
"1013","91","-0.036535195200147294"
"1014","91","0.07967320477490585"
"1015","91","-0.05515933843342511"
"1016","91","-0.09850285569675167"
"1017","91","0.08658454813079562"
"1018","91","0.11608329597265431"
"1019","91","-0.033374115412225826"
"1020","91","-0.14479091593176802"
"1021","91","-0.013325407070493015"
"1022","91","-0.07953268388939916"
"1023","91","0.09315089273995948"
"1024","91","0.09912422288770605"
"1025","91","-0.10778210920204433"
"1026","91","-0.2051115925304125"
"1027","91","-0.11147602510667963"
"1028","91","-0.1455446418616955"
"1029","91","-0.21127893235485304"
"1030","91","0.0797534995421144"
"1031","91","-0.07131708482461187"
"1032","91","-0.14326448215455548"
"1033","91","-0.09015501261046387"
"1034","91","-0.2506348355569351"
"1035","91","0.022109557923365865"
"1036","91","0.17191771428472571"
"1037","91","0.15800835747352468"
"1038","91","-0.17052984180151956"
"1039","91","0.10132178294707765"
"1040","91","-0.029648850089837375"
"1041","91","-0.009162158096688296"
"1042","91","0.013536630066610373"
"1043","91","-0.05004393449111773"
"1044","91","-0.06651934695965292"
"1045","91","0.10393790079787925"
"1046","91","0.023716377672821313"
"1047","91","-0.07966901409133097"
"1048","91","0.0059380712050522925"
"1049","91","-0.011438434493260355"
"1050","91","-0.002228269692861656"
"1051","91","-0.07227509050149475"
"1052","91","-0.16425977761273136"
"1053","91","-0.06229061372498897"
"1054","91","0.07011511945776415"
"1055","91","0.14208740730627953"
"1056","91","0.08959304405784078"
"1057","91","0.060624670691089545"
"1058","91","-0.05207441262037757"
"1059","91","0.10532756460792429"
"1060","91","-0.05030485574853815"
"1061","91","0.17584487147894412"
"1062","91","0.04461974459166321"
"1063","91","-0.1325386443354543"
"1064","91","0.1429808202079078"
"1065","91","-0.12781647421569547"
"1066","91","-0.06807228929646866"
"1067","91","0.08137227058245199"
"1068","91","-0.12476825792496876"
"1069","91","-0.10938752557560791"
"1070","91","-0.03223384072240845"
"1071","91","-0.027229891964481327"
"1072","91","0.18239536862818093"
"1073","91","0.12868077147012408"
"1074","91","-0.16182090324255766"
"1075","91","0.1735247030324952"
"1076","91","0.2224637547741264"
"1077","91","0.012575057809460943"
"1078","91","-0.022911963769786065"
"1079","91","-0.010427890923206767"
"1080","91","0.11503650749335521"
"1081","91","0.2046001488665922"
"1082","91","-0.05746649065587781"
"1083","91","0.016045402753115157"
"1084","91","0.031206398970388044"
"1085","91","0.06396971542657924"
"1086","91","0.10173649524195069"
"1087","91","-0.006612213362702631"
"1088","91","0.09604295121180685"
"1089","91","0.17769439174818272"
"1090","91","0.07172857043862774"
"1091","91","-0.039776695839403034"
"1092","91","0.03231990094571573"
"1093","91","-0.2048077368767519"
"1094","91","-0.03450748325496793"
"1095","91","0.13414586309867554"
"1096","91","0.14157625186738088"
"1097","91","-0.05485125043864508"
"1098","91","-0.02385872338160036"
"1099","91","-0.034100675531307065"
"1100","91","0.03285774706533871"
"1101","91","-0.2701591307600347"
"1102","91","-0.13976858471668052"
"1103","91","0.10801808620263978"
"1104","91","0.08391770190216229"
"1105","91","-0.07676332403883297"
"1106","91","0.1636554985911448"
"1107","91","-0.0707386925413434"
"1108","91","0.16347174536453127"
"1109","91","0.07406285497854043"
"1110","91","-0.15474832737900338"
"1111","91","0.09380164056167055"
"1112","91","0.023481112280386945"
"1113","91","0.06866015162988418"
"1114","91","-0.1372117378687856"
"1115","91","-0.020621270533155312"
"1116","91","-0.02885812855132076"
"1117","91","-0.02007140265597456"
"1118","91","-0.022379240559092496"
"1119","91","-0.040009159228104496"
"1120","91","0.08707693870547234"
"1121","91","-0.13547875963976608"
"1122","91","-0.03057542810398335"
"1123","91","0.1827638715962751"
"1124","91","0.027640863800092556"
"1125","91","0.04022038557084927"
"1126","91","-0.06882791520694245"
"1127","91","0.09068261570508569"
"1128","91","0.1031052054484172"
"1129","91","-0.06280938396380031"
"1130","91","0.1082881332000662"
"1131","91","-0.04631403375019089"
"1132","91","0.03425914841440443"
"1133","91","-0.0773869522699248"
"1134","91","-0.07430500491606451"
"1135","91","-0.040462549026378164"
"1136","91","-0.06552929471573833"
"1137","91","0.0546882071663557"
"1138","91","-0.06270144312225953"
"1139","91","-0.002360611955221387"
"1140","91","-0.07098777986001012"
"1141","91","0.02648208066317351"
"1142","91","0.18281757456106482"
"1143","91","0.008976378045592643"
"1144","91","-0.08202133346798147"
"1145","91","-0.016327732405646958"
"1146","91","0.018247816135830177"
"1147","91","0.08767892563932579"
"1148","91","0.29630347116765515"
"1149","91","0.09018819049221734"
"1150","91","-0.2500656807995664"
"1151","91","-0.16859535318889746"
"1152","91","0.04873202207803743"
"1153","91","0.08457520419506767"
"1154","91","-0.026885439192564926"
"1155","91","-0.1018634599873815"
"1156","91","-0.01195879077325512"
"1157","91","-0.07069279113045285"
"1158","91","-0.06679216833465214"
"1159","91","-0.07406283003098367"
"1160","91","-0.05623576178828654"
"1161","91","-0.04001151714940729"
"1162","91","0.05791728339917296"
"1163","91","0.047024532671460145"
"1164","91","-0.060307735431846005"
"1165","91","-0.009480426997267734"
"1166","91","0.13169738051827973"
"1167","91","-0.06996478567040072"
"1168","91","-0.06865925104052076"
"1169","91","0.03148485431903672"
"1170","91","-0.3150921109919522"
"1171","91","-0.06756312538061307"
"1172","91","-0.1631300997072155"
"1173","91","-0.03961432451985653"
"1174","91","-0.0092348362087654"
"1175","91","0.11058882309884475"
"1176","91","0.08547335463444501"
"1177","91","0.09706572461217527"
"1178","91","-0.09527982120699853"
"1179","91","0.06446817745040137"
"1180","91","0.15112676167681707"
"1181","91","-0.018366616153117337"
"1182","91","-0.031102558686220562"
"1183","91","0.10968119575972742"
"1184","91","-0.12650183283264346"
"1185","91","-0.052645421010173346"
"1186","91","-0.08579910834591777"
"1187","91","-0.04505433092525092"
"1188","91","-0.17174170481601722"
"1189","91","-0.23377850859676097"
"1190","91","0.056936065817796734"
"1191","91","-0.23116939576877926"
"1192","91","-0.06120953018174651"
"1193","91","0.11140414421732785"
"1194","91","-0.027453499297731776"
"1195","91","-0.1621236104691917"
"1196","91","0.03665511499335944"
"1197","91","0.004088470535912734"
"1198","91","0.10642557517959218"
"1199","91","0.11223254069336282"
"1200","91","-0.07473963906511064"
"1201","91","-0.12114512586223686"
"1202","91","0.0009260016697575418"
"1203","91","0.044033435316096374"
"1204","91","-0.11020175092694384"
"1205","91","-0.07708938295082703"
"1206","91","0.1490445726818541"
"1207","91","0.09116623877378353"
"1208","91","-0.047718906507759534"
"1209","91","-0.023915580604739944"
"1210","91","-0.023857207116286208"
"1211","91","-0.14740995012910957"
"1212","91","-0.03210857008079596"
"1213","91","0.04943492874066493"
"1214","91","-0.1421377651598383"
"1215","91","-0.1922472194305006"
"1216","91","0.05098976850697886"
"1217","91","-0.00039110208626383375"
"1218","91","-0.061877944541666355"
"1219","91","-0.11404930116376563"
"1220","91","0.038413114933826355"
"1221","91","0.20706571428298656"
"1222","91","-0.042341480221413784"
"1223","91","-0.09159490322512887"
"1224","91","0.20468516428821804"
"1225","91","0.10402370825415982"
"1226","91","0.14257092062528984"
"1227","91","0.10989909087781165"
"1228","91","-0.0805498689089076"
"1229","91","-0.10570641327912654"
"1230","91","-0.007324230191827072"
"1231","91","0.24581265283730855"
"1232","91","-0.00318324233248195"
"1233","91","-0.12510854352718803"
"1234","91","-0.12909973909181366"
"1235","91","-0.1081251104191345"
"1236","91","0.11558809884620047"
"1237","91","0.01978912269707829"
"1238","91","-0.05066220096330214"
"1239","91","0.005869701037548973"
"1240","91","0.0004176672344033214"
"1241","91","-0.013610365998502039"
"1242","91","0.05465133018079096"
"1243","91","-0.06029600668125964"
"1244","91","-0.008273615652651644"
"1245","91","-0.1163820015515582"
"1246","91","0.04948527906469134"
"1247","91","0.09490309672050286"
"1248","91","0.10866956789788233"
"1249","91","0.004445460916981324"
"1250","91","0.14314356102730694"
"1251","91","0.006026005781655471"
"1252","91","-0.22219514584983463"
"1253","91","-0.1193720322927347"
"1254","91","0.3898502290156465"
"1255","91","0.056993659531069364"
"1256","91","-0.25438612466345384"
"1257","91","-0.2570035382988337"
"1258","91","0.004023105219429038"
"1259","91","0.10361827023616191"
"1260","91","-0.08813459779875943"
"1261","91","0.14168497103401384"
"1262","91","-0.09037663696437122"
"1263","91","0.04598002770368922"
"1264","91","0.06988890508496191"
"1265","91","-0.20227383959677117"
"1266","91","0.06495667903899219"
"1267","91","-0.08079881869682433"
"1268","91","-0.1241040411710445"
"1269","91","-0.02151524203729417"
"1270","91","-0.1682489193652329"
"1271","91","0.23587857447382646"
"1272","91","0.04106645259020287"
"1273","91","-0.15876844636214388"
"1274","91","-0.06562478389646832"
"1275","91","0.039837791625485945"
"1276","91","0.04675265343946565"
"1277","91","0.042681943536350526"
"1278","91","0.22017092929533857"
"1279","91","-0.16911488288315188"
"1280","91","-0.09214719449721269"
"1281","91","-0.06969318046225079"
"1282","91","-0.15846344535304704"
"1283","91","-0.11693139045810076"
"1284","91","0.10860615224054522"
"1285","91","0.04102985255057795"
"1286","91","0.04831901127910871"
"1287","91","0.07868454756778134"
"1288","91","-0.015082235884334317"
"1289","91","-0.18853621446307003"
"1290","91","0.02589703251299885"
"1291","91","-0.015870571857587595"
"1292","91","-0.08661337230079347"
"1293","91","-0.08806454831417544"
"1294","91","-0.04514272462173341"
"1295","91","-0.10622997381238568"
"1296","91","-0.12655352865349984"
"1297","91","-0.02854602063692475"
"1298","91","0.020570484495010297"
"1299","91","0.14698652514130767"
"1300","91","-0.019557728550017986"
"1301","91","-0.10592189714583655"
"1302","91","-0.04121998629900632"
"1303","91","0.1132736902498652"
"1304","91","-0.1293096200473679"
"1305","91","-0.09801753130841712"
"1306","91","-0.18924771633807294"
"1307","91","-0.2598530678989693"
"1308","91","-0.026813660545292"
"1309","91","-0.04874684723897714"
"1310","91","-0.029171366718952672"
"1311","91","-0.05933838533328379"
"1312","91","-0.08189091245555717"
"1313","91","-0.06294865369178693"
"1314","91","0.07396454141963901"
"1315","91","0.05336626371825382"
"1316","91","0.03072438543382539"
"1317","91","-0.09445895661458566"
"1318","91","-0.08725561685756204"
"1319","91","-0.009103880922541933"
"1320","91","0.08419688846725755"
"1321","91","-0.011754382532695926"
"1322","91","-0.039966339810656316"
"1323","91","0.1225045463498909"
"1324","91","-0.15072699828539837"
"1325","91","-0.061829224777969045"
"1326","91","0.10726019301703242"
"1327","91","0.22587582122323177"
"1328","91","-0.04732473773667131"
"1329","91","0.08556374564429527"
"1330","91","0.06233135907374125"
"1331","91","0.04023146958398227"
"1332","91","-0.1294018305221349"
"1333","91","-0.12770326801766363"
"1334","91","0.06861066409054227"
"1335","91","-0.0897680353024364"
"1336","91","-0.0537248077904099"
"1337","91","0.06493668071985662"
"1338","91","0.1417781082859791"
"1339","91","0.04658550324667785"
"1340","91","0.08681264498199745"
"1341","91","-0.04061146689695131"
"1342","91","-0.03899436500059287"
"1343","91","-0.14951455171057945"
"1344","91","-0.008116534698667875"
"1345","91","-0.012552055970000031"
"1346","91","0.03301995284317954"
"1347","91","0.09206169889391301"
"1348","91","-0.035785422544068496"
"1349","91","0.12752217736863664"
"1350","91","0.1529619726014178"
"1351","91","-0.050135055270628365"
"1352","91","0.056459998887558864"
"1353","91","0.16474687637579177"
"1354","91","0.07839637835433061"
"1355","91","0.05459125343363072"
"1356","91","0.21144890359889496"
"1357","91","-0.1014671988580444"
"1358","91","0.02936898212068793"
"1359","91","0.047628689832601094"
"1360","91","0.06744476027686028"
"1361","91","0.02908913893614371"
"1362","91","0.0393968017852415"
"1363","91","-0.03196177422159521"
"1364","91","-0.013893815754585242"
"1365","91","0.005378031479296245"
"1366","91","-0.06301964149453795"
"1367","91","-0.07050043753862043"
"1368","91","-0.16651407126333873"
"1369","91","0.06497596727850637"
"1370","91","-0.11265841377488393"
"1371","91","-0.027244040835411105"
"1372","91","0.06206781724244526"
"1373","91","0.035635167910423114"
"1374","91","-0.032462523955108395"
"1375","91","0.15070047212082635"
"1376","91","0.04834880281766024"
"1377","91","-0.30679800909120936"
"1378","91","-0.16736803073094872"
"1379","91","-0.05281510621240938"
"1380","91","-0.1502456971494276"
"1381","91","-0.07231920279900485"
"1382","91","0.1574420297018472"
"1383","91","-0.10532956235347392"
"1384","91","-0.042502615064784914"
"1385","91","0.09262378093593991"
"1386","91","0.06256385459378118"
"1387","91","-0.10399173461634827"
"1388","91","-0.10804360051196808"
"1389","91","0.11012670333881797"
"1390","91","-0.13948534670599624"
"1391","91","-0.1404587778577585"
"1392","91","0.04494147244536404"
"1393","91","0.03625038392600666"
"1394","91","0.01032593273191032"
"1395","91","-0.04026899860848606"
"1396","91","0.04470078079410414"
"1397","91","0.099951348295236"
"1398","91","0.08251739245487444"
"1399","91","-0.05239465783397033"
"1400","91","0.10056564354969934"
"1401","91","0.05732440704731706"
"1402","91","0.03184667339571337"
"1403","91","-0.035832428580293674"
"1404","91","-0.13000619169355088"
"1405","91","0.0394713652704508"
"1406","91","0.08528095089170884"
"1407","91","-0.08456620527504219"
"1408","91","0.04943925687646701"
"1409","91","-0.04644833218119669"
"1410","91","-0.04239988212680274"
"1411","91","0.06524035220608172"
"1412","91","-0.04297748123183233"
"1413","91","-0.01768843055877179"
"1414","91","-0.05774904382947934"
"1415","91","0.03943465763520035"
"1416","91","-0.09627765888418705"
"1417","91","-0.13650383206076674"
"1418","91","-0.10199036731211136"
"1419","91","0.07951295578747909"
"1420","91","0.05147300743066807"
"1421","91","-0.024247493445078414"
"1422","91","0.02178026693009921"
"1423","91","-0.03356009142045111"
"1424","91","0.04248164169253893"
"1425","91","0.04834250804445401"
"1426","91","-0.08244185824457227"
"1427","91","-0.0381710209039872"
"1428","91","-0.26534767976987395"
"1429","91","0.16092790620571948"
"1430","91","-0.1934321835100734"
"1431","91","-0.039137512111852055"
"1432","91","0.04203299452840013"
"1433","91","0.03903303531387317"
"1434","91","0.1473688912007094"
"1435","91","0.19192208254482584"
"1436","91","-0.08764745796784977"
"1437","91","-0.011793057602967302"
"1438","91","-0.18245211161040756"
"1439","91","-0.1672131745919963"
"1440","91","0.10896748196211584"
"1441","91","-0.20635087943309002"
"1442","91","0.07783145253204186"
"1443","91","-0.05081387334102701"
"1444","91","-0.14506919851939643"
"1445","91","-0.03097209707427622"
"1446","91","0.15724552252039323"
"1447","91","-0.07448873220378827"
"1448","91","0.06273089862205818"
"1449","91","-0.003736565253535265"
"1450","91","-0.04915907195800608"
"1451","91","0.06758507950752372"
"1452","91","0.0037060377472006366"
"1453","91","0.11178725721542479"
"1454","91","-0.05305919970201778"
"1455","91","0.000974224687710698"
"1456","91","-0.04141731746017408"
"1457","91","-0.10641599635608139"
"1458","91","-0.07824741077670144"
"1459","91","-0.2519615677118055"
"1460","91","0.146651151617908"
"1461","91","-0.28157600839569324"
"1462","91","-0.13051758765683574"
"1463","91","0.24791990119998328"
"1464","91","-0.004486579137568591"
"1465","91","-0.06157836298987639"
"1466","91","0.14489930564267692"
"1467","91","0.0077073447616451355"
"1468","91","0.12337063911598933"
"1469","91","0.039625877307317516"
"1470","91","-0.07749037693164437"
"1471","91","-0.1027729908383457"
"1472","91","-0.08625509947563186"
"1473","91","-0.08404327938934053"
"1474","91","-0.11636634597087468"
"1475","91","-0.08950494680305757"
"1476","91","-0.0658147571959115"
"1477","91","-0.06230657286810775"
"1478","91","-0.016259365856367745"
"1479","91","-0.10765220789817341"
"1480","91","-0.0235744130909867"
"1481","91","0.06989530149319016"
"1482","91","-0.07957186992171292"
"1483","91","0.016609798745497274"
"1484","91","0.145560813725479"
"1485","91","0.06290793231569833"
"1486","91","0.0804545249753"
"1487","91","-0.11119538009243518"
"1488","91","0.14695056079534505"
"1489","91","-0.06427513655161812"
"1490","91","0.06280877312835008"
"1491","91","0.1357551550149981"
"1492","91","0.06045591997198162"
"1493","91","0.059025051514413285"
"1494","91","-0.1620215667727487"
"1495","91","0.10061007630368073"
"1496","91","-0.030232832615895166"
"1497","91","0.012950449447349329"
"1498","91","-0.12189875739637172"
"1499","91","0.054544208778667176"
"1500","91","-0.12689701773174428"
"1501","91","0.05274286576496538"
"1502","91","0.0751980924092524"
"1503","91","0.06859508728589693"
"1504","91","0.08122712760345578"
"1505","91","0.08414332926891865"
"1506","91","0.08352197123807552"
"1507","91","-0.0038349806230722925"
"1508","91","-0.11747517927073213"
"1509","91","0.027868944529298764"
"1510","91","-0.027450314958532254"
"1511","91","0.08448323230662155"
"1512","91","-0.022894218771451064"
"1513","91","-0.060763219214301764"
"1514","91","-0.2648583810548064"
"1515","91","0.16793781529134505"
"1516","91","0.11514733218867451"
"1517","91","-0.06406284513652104"
"1518","91","0.07256415783811364"
"1519","91","0.12775911724316905"
"1520","91","-0.17532772030368216"
"1521","91","0.07921193484522254"
"1522","91","-0.02281284712861225"
"1523","91","-0.020273593324061263"
"1524","91","-0.05373737059416528"
"1525","91","0.06992167981599524"
"1526","91","-0.045069275900879675"
"1527","91","0.02102730723561198"
"1528","91","-0.07469518444888071"
"1529","91","-0.22606967522476393"
"1530","91","0.12005743386693844"
"1531","91","0.10233670316926241"
"1532","91","0.018907183636301207"
"1533","91","-0.004032898820416572"
"1534","91","-0.11812189471692124"
"1535","91","0.28715419466279074"
"1536","91","0.13587089004895989"
"1537","91","-0.022549920657147626"
"1538","91","0.004963150217051538"
"1539","91","-0.10648428595984473"
"1540","91","0.03177720921522323"
"1541","91","-0.115031093924595"
"1542","91","-0.15961813906381137"
"1543","91","-0.03318891315349152"
"1544","91","-0.12353253609380575"
"1545","91","0.034349171662858405"
"1546","91","-0.13084788325446145"
"1547","91","0.04071711462895413"
"1548","91","-0.07594405808907971"
"1549","91","0.02758148984543901"
"1550","91","0.03167387630099061"
"1551","91","0.09677304355384475"
"1552","91","0.047323391079264254"
"1553","91","-0.04224836625853852"
"1554","91","-0.051001799836870476"
"1555","91","-0.01781312953704765"
"1556","91","0.0413277620894375"
"1557","91","-0.17779340103457622"
"1558","91","-0.039694597128919734"
"1559","91","0.04847477954103153"
"1560","91","0.17286344941886117"
"1561","91","0.06819030075847052"
"1562","91","0.11066944048450726"
"1563","91","-0.0492716652087414"
"1564","91","-0.0053329642189147205"
"1565","91","-0.2728090447724091"
"1566","91","0.03150211153188207"
"1567","91","-0.10487252814161176"
"1568","91","-0.09112466257613776"
"1569","91","0.1370205345352829"
"1570","91","-0.053828492039487925"
"1571","91","0.041819333450311906"
"1572","91","-0.04697077751091239"
"1573","91","0.021219302405573296"
"1574","91","0.004275753266600655"
"1575","91","0.04710835029698819"
"1576","91","-0.05691260036634531"
"1577","91","-0.13059607933919073"
"1578","91","-0.08745260972491044"
"1579","91","-0.1952207368291188"
"1580","91","-0.01725653754747488"
"1581","91","0.003865838989508631"
"1582","91","0.1871661608077255"
"1583","91","0.14662388782052307"
"1584","91","-0.01441181494482382"
"1585","91","0.06402857168249197"
"1586","91","0.026472910031865325"
"1587","91","0.005322719643734675"
"1588","91","-0.25827474966922515"
"1589","91","0.01877007800434455"
"1590","91","0.032894328391894385"
"1591","91","-0.038429865648139265"
"1592","91","-0.043413124988663704"
"1593","91","-0.27789750036352445"
"1594","91","-0.048214466586433934"
"1595","91","0.07822432337069259"
"1596","91","0.12763901454342055"
"1597","91","0.13228941361149651"
"1598","91","0.1680594853595302"
"1599","91","0.07990649365557834"
"1600","91","-0.08957325541083229"
"1601","91","-0.0728606772574837"
"1602","91","0.025090651752017256"
"1603","91","-0.05301421016200591"
"1604","91","0.011903925391492418"
"1605","91","-0.14781406532731542"
"1606","91","-0.05563406435711339"
"1607","91","-0.16544467789017972"
"1608","91","0.043384575651886303"
"1609","91","0.09667957593305825"
"1610","91","0.038110926765833865"
"1611","91","0.08465427409531895"
"1612","91","0.07715595265023284"
"1613","91","-0.13359406332281873"
"1614","91","-0.11795142729985887"
"1615","91","0.06682616258215275"
"1616","91","0.10067165044059917"
"1617","91","0.14905860885944427"
"1618","91","0.00015325770711874248"
"1619","91","0.2795111226506033"
"1620","91","0.13151919616206556"
"1621","91","-0.051800459595260945"
"1622","91","0.001506701792774265"
"1623","91","0.04296854798290555"
"1624","91","0.05565480095152403"
"1625","91","0.07438698030847495"
"1626","91","0.07879386114446486"
"1627","91","-0.13260726369494608"
"1628","91","-0.029973277518697276"
"1629","91","-0.023545204618567215"
"1630","91","0.03583423554807215"
"1631","91","-0.05987255518202008"
"1632","91","0.002148976882425695"
"1633","91","0.1530498737764115"
"1634","91","-0.10521493664667357"
"1635","91","-0.03951958749588049"
"1636","91","-0.05217528099257191"
"1637","91","-0.13670999527614572"
"1638","91","-0.04354596341971992"
"1639","91","-0.18512033314273427"
"1640","91","-0.19209141296680096"
"1641","91","0.03795415720300092"
"1642","91","0.04261900013078749"
"1643","91","0.04780295881094007"
"1644","91","-0.03175797785049527"
"1645","91","0.18833692432270327"
"1646","91","-0.16287173511161648"
"1647","91","0.016749101492227428"
"1648","91","0.055361372898178364"
"1649","91","0.04374733504912461"
"1650","91","0.07456475346747728"
"1651","91","-0.08745728763173485"
"1652","91","0.16708025824788875"
"1653","91","-0.22164585412965598"
"1654","91","0.05675673035045638"
"1655","91","0.02612651349588203"
"1656","91","-0.10649566662734741"
"1657","91","-0.09060551473178934"
"1658","91","0.15482030468367405"
"1659","91","0.048731660306402524"
"1660","91","0.08481260408096354"
"1661","91","-0.05008989264234989"
"1662","91","0.11123100165035629"
"1663","91","-0.016571940979298885"
"1664","91","0.11424265440753682"
"1665","91","-0.09542828961644037"
"1666","91","-0.1394429375574213"
"1667","91","-0.16935401587225993"
"1668","91","-0.11587661712340784"
"1669","91","0.1144037717952792"
"1670","91","-0.06318553850169893"
"1671","91","-0.10226389932561654"
"1672","91","0.05820561792410584"
"1673","91","-0.038313026070505005"
"1674","91","-0.19452078806342352"
"1675","91","0.0857311037492467"
"1676","91","-0.0942412889092684"
"1677","91","-0.18376948512921532"
"1678","91","-0.10642888064682145"
"1679","91","0.04298351295876816"
"1680","91","0.07013953087927298"
"1681","91","0.04756047179317393"
"1682","91","0.0025397440478218975"
"1683","91","0.02589849031068009"
"1684","91","0.13457445187939587"
"1685","91","0.054202533484530004"
"1686","91","-0.05376723870908476"
"1687","91","-0.09547791099496039"
"1688","91","0.08759181439096195"
"1689","91","0.16240146941041958"
"1690","91","0.013821327793717076"
"1691","91","-0.0038826026531891323"
"1692","91","-0.06000619150824652"
"1693","91","-0.043147575182487706"
"1694","91","-0.04710999043593514"
"1695","91","0.06175594065794416"
"1696","91","-0.11088872567478551"
"1697","91","0.15014863482086033"
"1698","91","-0.06186473666840981"
"1699","91","0.058846866684628095"
"1700","91","0.058394714897455735"
"1701","91","0.0339008892481487"
"1702","91","0.09409878417768502"
"1703","91","-0.02428897442035091"
"1704","91","0.06021698731475781"
"1705","91","-0.10802007315500496"
"1706","91","0.13649944542231152"
"1707","91","-0.04650768321267396"
"1708","91","-0.014282337094386838"
"1709","91","-0.05709136766594173"
"1710","91","-0.1832831434281704"
"1711","91","0.05598734285011026"
"1712","91","-0.09782440347417251"
"1713","91","-0.13955329906745365"
"1714","91","-0.16342552086950746"
"1715","91","0.11814681988619655"
"1716","91","0.07409770816179881"
"1717","91","-0.13666742999798293"
"1718","91","0.029651757218640374"
"1719","91","0.18909754180065463"
"1720","91","-0.165558057547344"
"1721","91","0.0831270974350999"
"1722","91","0.18378011968637703"
"1723","91","-0.04963243453198318"
"1724","91","0.02520007230245757"
"1725","91","0.030926609146276793"
"1726","91","0.01723702566404617"
"1727","91","-0.15205712786031675"
"1728","91","0.1679767771165878"
"1729","91","-0.07618525745234721"
"1730","91","-0.05347321351930785"
"1731","91","0.012882983131225222"
"1732","91","0.16957308367168875"
"1733","91","0.08225033161491065"
"1734","91","-0.05734023907922409"
"1735","91","0.12565283887152118"
"1736","91","0.0703610570025823"
"1737","91","-0.18917159413830484"
"1738","91","-0.2815505030701196"
"1739","91","0.06520479925063292"
"1740","91","-0.11944190260737349"
"1741","91","0.1881179215272106"
"1742","91","-0.125034187436486"
"1743","91","-0.07343857240803657"
"1744","91","-0.2076222113806431"
"1745","91","0.1378912419423393"
"1746","91","0.006436677750678326"
"1747","91","-0.17287770937510386"
"1748","91","-0.09265922433788645"
"1749","91","0.016519151770697824"
"1750","91","-0.046731573690672906"
